"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","ESU_DPS_COMMONNAME","COMMONNAME","RUN","MAJORPOPGROUP","WATERBODY","final_abundance","datasource","final_abundance_data_type","METHODNUMBER","CONTACTAGENCY","SUBMITAGENCY","LASTUPDATED","ID","PROTMETHNAME"
"Steelhead (Puget Sound DPS)","Snohomish/Skykomish Rivers - winter Steelhead",2013,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snohomish/Skykomish Rivers",1008,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 10:51:35","240675AB-C4BF-494E-88AE-41758916B6E0",NA
"Steelhead (Puget Sound DPS)","Snohomish/Skykomish Rivers - winter Steelhead",2014,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snohomish/Skykomish Rivers",1188,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 10:51:38","4833082C-BEC5-48F3-854C-A1528503C66D",NA
"Steelhead (Puget Sound DPS)","Snohomish/Skykomish Rivers - winter Steelhead",2015,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snohomish/Skykomish Rivers",940,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 10:51:38","46C13377-9D4B-404A-ADBE-50D0C2DE33D0",NA
"Steelhead (Puget Sound DPS)","Snohomish/Skykomish Rivers - winter Steelhead",2016,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snohomish/Skykomish Rivers",1312,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 10:51:38","709E207D-33BE-41C8-A1D8-F20E56996216",NA
"Steelhead (Puget Sound DPS)","Snohomish/Skykomish Rivers - winter Steelhead",2017,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snohomish/Skykomish Rivers",888,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 10:51:32","2419A3D3-DF72-46B6-B8BA-E2F397CCDA09",NA
"Steelhead (Puget Sound DPS)","Snohomish/Skykomish Rivers - winter Steelhead",2018,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snohomish/Skykomish Rivers",372,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 10:51:34","F985E660-E4C8-45E0-A804-D9D422DAAB52",NA
"Steelhead (Puget Sound DPS)","Snohomish/Skykomish Rivers - winter Steelhead",2019,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snohomish/Skykomish Rivers",385,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:13:01","1ad2396b-bf3a-41de-a5a6-57b14d02b977",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2007,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",992,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:40","104CF197-B4C9-48BF-A1B6-AA0D0D941803",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2010,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",662,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:36","8D086EA0-DBEC-4314-9C80-CA3C4008BDB8",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2011,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",664,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:36","E66AAD79-1E67-4573-822B-6EB7B4647285",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2012,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",792,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:34","00A90FA6-D0A5-4899-860F-BFFC99B6998B",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2013,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",614,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:33","6CECCB7F-0A78-451C-BAAB-9B9D7EA04742",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2014,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",822,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:32","42BFC0D5-D26C-4F35-8D7B-91AF61C40165",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2015,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",966,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:32","117D4A09-01F1-4EBA-ABA5-8C671D5847C2",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2016,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",986,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:37","22660C23-F36C-4D6C-BF01-D114498876B0",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2017,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",460,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:39","3A0034D9-5357-41BA-B7F7-25D12CD6937A",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2018,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",292,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:37","5E0D9606-AD68-4EC8-91CC-51C551720F55",NA
"Steelhead (Puget Sound DPS)","Snoqualmie River - winter Steelhead",2019,"Puget Sound steelhead","Steelhead","Winter","Northern Cascades","Snoqualmie River",244,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/03 11:25:41","C94ED002-2710-44A8-8B83-54AD721FF030",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2007,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",196,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:36","F5D349DA-528D-4141-82A4-DE5A773FC396",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2008,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",159,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:33","69D1B6EF-4395-4799-85B1-40F77D209D4F",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2009,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",68,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:33","676050F7-5CC5-44F2-B704-099F11D33722",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2010,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",89,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:26","3EDAF99A-4DD5-44BF-871B-C67FC141ED10",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2011,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",58,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:27","99C1ABD6-833B-4C5E-97DA-593067A7384E",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2012,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",94,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:34","959BDE1D-0EC6-459A-B136-376D735521AE",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2013,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",76,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:31","1D4057B0-3FC4-49EB-993A-58A47D931A80",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2014,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",43,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:30","842CF419-B28E-48D3-B452-12F58FDEB4FB",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2015,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",90,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:30","FC600224-8DE4-4F05-8C49-8DA0DE8EFB4A",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2016,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",75,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:27","3F97B1C9-7DB7-4F04-B7A0-929EC0ED769D",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2017,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",29,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:33","4C76860B-A33B-4240-B697-C041BA98C293",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2018,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",132,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:31","F9811924-55BE-456E-B5A1-32B421F4409A",NA
"Steelhead (Puget Sound DPS)","South Hood Canal Tributaries - winter Steelhead",2019,"Puget Sound steelhead","Steelhead","Winter","Hood Canal and Strait of Juan de Fuca","Union River/Tahuya River",244,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/06 07:20:35","8DFDD7EA-470A-4A54-8BC3-8B003AE2370F",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2007,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",50,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:06","43210D46-E064-4E79-914E-2BE604C835CC",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2008,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",52,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:06","777F8CA6-442C-4240-B42C-C981AB5A773B",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2009,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",86,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:02","BF69DCAC-FC89-40E1-BB37-1E9EF3E16B21",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2010,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",116,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:02","45C24C73-9AC3-4B22-9053-37EA56224BB1",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2011,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",68,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:03","F4CA9D44-8B89-439E-80F6-B69572F2A712",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2012,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",122,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:03","70E86074-3565-4F3C-998F-C29C8447A5FD",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2013,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",126,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:03","68DEFDAF-F58A-44DA-B275-7C237D17E690",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2014,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",124,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:03","B9269E8B-AF07-4486-B0EC-4BF3C40DAA9D",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2015,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",56,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:04","E48F3958-8523-458F-96A7-6846A6D1BB3C",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2016,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",16,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:04","A0650A56-4DF3-4EC6-B6E7-A8F65561C88D",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2017,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",62,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:04","17AB96A0-47A6-4CFF-B666-220616A848B8",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2018,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",30,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:05","963DB9FB-8DEC-4066-9BA9-0DB2FCF69B18",NA
"Steelhead (Puget Sound DPS)","Tolt River - summer Steelhead",2019,"Puget Sound steelhead","Steelhead","Summer","Northern Cascades","Tolt River",58,"Coordinated_Assessments","TSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 11:11:05","0B5C6334-211E-435A-8405-40DD97AAD9C7",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2007,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",276,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:14","f1e8133d-dba3-4272-a0e6-cedb06b39390",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2008,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",183,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:15","04359949-309a-436d-866c-7234786a685f",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2009,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",146,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:30","fe135c6e-572d-41e4-a1b5-f0212b770e6c",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2010,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",502,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:31","bad49291-8270-4787-97ae-cb5d6bd3a3d0",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2011,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",517,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:31","64c20d5b-5caf-49dd-9472-b0b912e95e71",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2012,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",554,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:32","3d5d155d-6931-4e57-8bea-572aba47829b",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2013,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",546,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:33","26c94d1c-2f69-49ac-ae9d-e4949468fcfb",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2014,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",456,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:33","3388d80f-6abd-47c5-8fb9-776b079ce4b4",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2015,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",293,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:15","111bbe76-42bd-4a58-a508-4cd4cb87df60",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2016,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",510,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:16","edc56d08-af1d-4960-b666-269aa9102797",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2017,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",359,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:16","b0839f64-b86a-49a8-8473-de7d6727e7fd",NA
"Steelhead (Puget Sound DPS)","White River - winter Steelhead",2018,"Puget Sound steelhead","Steelhead","Winter","Central and South Puget Sound","White River",771,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/08/17 01:37:17","d4955d98-308e-41ae-9711-bd108bfaf6bd",NA
"Steelhead (Snake River Basin DPS)","Asotin Creek - summer Steelhead",2010,"Snake River steelhead","Steelhead","Summer","Lower Snake","Asotin Creek",1849,"Coordinated_Assessments","NOSAIJ",2,"Nez Perce Tribe","NPT","2020/04/03 01:15:46","07bcde91-b919-4c1a-a596-3f30333472de","PIT tag Based Escapement Estimation Above Lower Granite Dam v1.0"
"Steelhead (Snake River Basin DPS)","Asotin Creek - summer Steelhead",2011,"Snake River steelhead","Steelhead","Summer","Lower Snake","Asotin Creek",1209,"Coordinated_Assessments","NOSAIJ",2,"Nez Perce Tribe","NPT","2020/04/03 01:15:53","f3afc308-66b1-4770-b46f-7ebd034f2636","PIT tag Based Escapement Estimation Above Lower Granite Dam v1.0"
