"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","ESU_DPS_COMMONNAME","COMMONNAME","RUN","MAJORPOPGROUP","WATERBODY","final_abundance","datasource","final_abundance_data_type","METHODNUMBER","CONTACTAGENCY","SUBMITAGENCY","LASTUPDATED","ID","PROTMETHNAME"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",1990,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",385,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:35","83CB5F5A-A502-596E-0E87-FF441E25A1DC","Natural-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Priest Rapids Dam.
Hatchery-Origin Spawners"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",1991,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",302,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:35","83CE86F3-C3AF-92EF-5AFD-3E5A2F07E2C7","Natural-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Priest Rapids Dam.
Hatchery-Origin Spawners"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",1992,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",509,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:35","83CEAED5-BF8E-D682-D818-94C6B041FBA0","Natural-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Priest Rapids Dam.
Hatchery-Origin Spawners"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",1993,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",80,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:35","83CED701-EA4B-C76F-12C3-188E33E54262","Natural-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Priest Rapids Dam.
Hatchery-Origin Spawners"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",1994,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",80,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:36","83CEFF7E-9F08-3402-D9EA-BBF72621559F","Natural-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Priest Rapids Dam.
Hatchery-Origin Spawners"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",1995,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",109,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:36","83CF26FE-C486-95F0-F30D-298B8A174D8D","Natural-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Priest Rapids Dam.
Hatchery-Origin Spawners"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",1996,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",59,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:36","83CF4DCE-C173-29C9-AB1A-AE8B51D6F0AE","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",1997,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",164,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:36","83CF7576-0C9A-351F-8990-F7675FD325ED","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",1998,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",69,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:36","83CF9C65-D1BA-DE75-5922-8988D83721C0","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",1999,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",136,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:37","83CFC401-D558-0507-C51B-28E633074AB4","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2000,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",242,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:37","83CFED1F-9BB5-2018-F2E0-7C33D74E9B0B","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2001,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",336,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:37","83D0146A-F93A-3EFA-2101-2A78578DA827","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2002,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",562,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:37","83D03BA6-9AFC-2C43-4F7F-46D586ECAF01","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2003,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",489,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:37","83D0631C-E7D0-4F44-5B73-1F3B7D56497D","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2004,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",652,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:38","83D08AB9-A5F5-C71B-624E-1B63283B8CC2","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2005,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",496,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:38","83D0B26A-C8C2-2F75-FA6C-1A2E90B0E41B","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2006,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",422,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:38","83D0DB83-C3BA-AA18-2BD9-DE5E47C73544","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2007,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",369,"Coordinated_Assessments","NOSAIJ",2,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:38","83D102B3-F946-A594-F979-06879816183B","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2008,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",729,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:38","83D129C1-C38E-C859-17C3-205AD9222699","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. 10% prespawn mortality applied. Age composition from fish trapped and sampled at Wells Dam"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2009,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",656,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:39","83D150BF-EBB2-D37F-CCF2-4B3C28668795","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. Fallback and reascensions accounted for.  10% prespawn mortality applied. Age composition from fish"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2010,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",1102,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:39","83D177B9-0932-CFCB-6DB4-D3DC50664107","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. Fallback and reascensions accounted for.  10% prespawn mortality applied. Age composition from fish"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2011,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",985,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:39","83D19F4A-FD98-1573-F83A-DEEE56FD4006","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. Fallback and reascensions accounted for.  10% prespawn mortality applied. Age composition from fish"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2012,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",774,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:39","83D1C744-903B-62BF-7051-0A299F3D7B4D","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. Fallback and reascensions accounted for.  10% prespawn mortality applied. Age composition from fish"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2013,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",490,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:39","83D1F07A-9103-8B11-3F0E-262A56445D35","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. Fallback and reascensions accounted for.  10% prespawn mortality applied. Age composition from fish"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2014,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",973,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:40","83D217F4-D809-E63F-7221-1CB2E0038E74","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. Fallback and reascensions accounted for.  10% prespawn mortality applied. Age composition from fish"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2015,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",1103,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:40","BC31BDB8-5056-8E43-3539-714519C55405","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. Fallback and reascensions accounted for.  10% prespawn mortality applied. Age composition from fish"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2016,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",938,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:40","1EE89D54-5056-8E43-35D1-C2425D16AE92","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. Fallback and reascensions accounted for.  10% prespawn mortality applied. Age composition from fish"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2017,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",459,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:40","ddcd1b91-a983-473b-a62a-205418ba90dc","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. Fallback and reascensions accounted for.  10% prespawn mortality applied. Age composition from fish"
"Steelhead (Upper Columbia River DPS)","Methow River - summer Steelhead",2018,"Upper Columbia steelhead","Steelhead","Summer","North Cascades","Methow River",386,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/01/29 08:55:41","c0ac4ee8-c4b8-4942-93df-3820fadef472","Natural-Origin Spawners/Hatchery-Origin Spawners: Wells Dam counts apportioned to population by radio telemetry estimates. Harvest and broodstock removed. Fallback and reascensions accounted for. 10% prespawn mortality applied. Age composition from fish t"
