"ESU_DPS","ESU_DPS_COMMONNAME","MAJORPOPGROUP","COMMONPOPNAME2","COMMONNAME","RUN","WATERBODY","SPAWNINGYEAR","final_abundance","final_abundance_data_type","METHODNUMBER"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2006,286,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2007,377,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2008,312,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2009,274,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2010,767,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2011,464,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2012,295,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer",NA,2013,494,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer",NA,2014,187,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer",NA,2015,462,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer",NA,2016,298,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer",NA,2017,79,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2018,119,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2019,87,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2020,217,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Touchet River - summer Steelhead","Steelhead","Summer","Touchet River",2021,368,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",1999,419,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2000,772,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2001,1118,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2002,1746,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2003,905,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2004,602,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2005,855,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2006,829,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2007,463,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2008,645,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2009,862,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2010,1621,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2011,1633,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2012,1264,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2013,741,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2014,436,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2015,953,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2016,828,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2017,410,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2018,345,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2019,281,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Umatilla And Walla Walla River","Walla Walla River - summer Steelhead","Steelhead","Summer","Walla Walla River",2020,251,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",1999,41,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2000,59,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2001,161,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2002,260,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2003,133,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2004,195,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2005,223,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2006,123,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2007,79,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2008,190,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2009,216,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2010,367,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2011,364,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2012,475,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2013,334,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2014,423,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2015,550,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2016,528,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2017,272,"NOSAIJ",1
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Yakima River Upper Mainstem - summer Steelhead","Steelhead","Summer","Yakima River",2018,160,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter",NA,2011,455,"TSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter",NA,2013,619,"TSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter",NA,2014,585,"TSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter",NA,2015,618,"TSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter",NA,2017,311,"TSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter",NA,2019,467,"TSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Dungeness River - summer and winter Steelhead","Steelhead","Winter",NA,2021,329,"TSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter",NA,2013,290,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter",NA,2014,400,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter",NA,2015,190,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter",NA,2016,320,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter",NA,2017,375,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter",NA,2018,731,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Elwha River - winter Steelhead","Steelhead","Winter",NA,2019,947,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2007,444,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2008,722,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2009,289,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2010,761,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2011,297,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2012,265,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2013,699,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2014,593,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2015,1126,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2016,2035,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2017,616,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2018,1738,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2019,1950,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nisqually River - winter Steelhead","Steelhead","Winter",NA,2020,1257,"NOSAIJ",2
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2010,1901,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2011,1774,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2012,1747,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2013,1805,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2014,1521,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2015,2082,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2016,1842,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2017,1714,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Nooksack River - winter Steelhead","Steelhead","Winter","Nooksack River",2018,2006,"NOSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Pilchuck River - winter Steelhead","Steelhead","Winter",NA,2007,976,"TSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Pilchuck River - winter Steelhead","Steelhead","Winter",NA,2008,646,"TSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Pilchuck River - winter Steelhead","Steelhead","Winter",NA,2009,344,"TSAIJ",1
"Steelhead (Puget Sound DPS)","Puget Sound steelhead","Puget Sound Steelhead DPS","Pilchuck River - winter Steelhead","Steelhead","Winter",NA,2010,294,"TSAIJ",1
